rid,name,area,address,phone no.,opening hours
2091,勤美誠品綠園道,台中,臺中市西區公益路68號,04-23281000,無
2092,石岡水壩,台中,臺中市石岡區豐勢路1238號,04-25722830,無
2093,葫蘆墩文化中心,台中,臺中市豐原區圓環東路782 號,04-25260136,無
2094,鰲峰山運動公園,台中,臺中市清水區鰲海路100號,無,無
2095,大雪山國家森林遊樂區,台中,臺中市和平區雪山路18號,04-25877901,無
2096,八仙山國家森林遊樂區,台中,臺中市和平區東關路一段200之8號,04-25951214,無
2097,大安濱海樂園,台中,臺中市大安區福住里北汕路86巷1號,04-26804957,無
2098,東海大學_路思義教堂,台中,臺中市西屯區臺灣大道四段1727號,04-23590121,無
2099,東協廣場,台中,臺中市中區綠川西街135號,無,無
2100,臺中觀光酒廠,台中,臺中市西屯區工業28路2號,04-23501318,無
2101,臺中都會公園,台中,臺中市西屯區都會園路1215巷140號,04-24612483,無
2102,臺中市第二市場,台中,臺中市中區三民路二段87號,無,無
2103,武陵農場,台中,臺中市和平區平等里武陵路3-1號.,04-25901259,無
2104,后里馬場,台中,臺中市后里區寺山路41號,無,無
2105,中興堂,台中,臺中市北區精武路291-3號,04-22232225#3103,無
2106,臺中市港區藝術中心,台中,臺中市清水區忠貞路21 號,04-26274568,無
2107,臺中州廳,台中,臺中市西區民權路99號,無,無
2108,美術園道,台中,臺中市西區五權西二街152號,04-23755482,無
2109,高美濕地_高美野生動物保護區,台中,臺中市清水區大甲溪出海口高美濕地,04-26565810,無
2110,臺中火車站ˍ舊站,台中,臺中市中區臺灣大道一段1號,04-22216492,無
2111,月眉觀光糖廠,台中,臺中市后里區甲后路二段350號,04-25561100#307,無
2112,麗寶樂園渡假區,台中,臺中市后里區福容路8號(臺中后里外埔交流道下),04-25582459,無
2113,國立自然科學博物館921地震教育園區,台中,臺中市霧峰區坑口里中正路46號,04-23390906,無
2114,大坑9號及9-1號步道,台中,臺中市北屯區經補路一段383巷,04-22289111#58511,無
2115,台中文心玉市-天目城,台中,臺中市南屯區五權西路二段957號,04-23860417,無
2116,臺中市孔廟,台中,臺中市北區雙十路二段30 號,04-22342264,無
2117,逢甲夜市_逢甲商圈,台中,臺中市西屯區文華路,無,無
2118,中華夜市,台中,臺中市中區中華路一段,04-22289111,無
2119,中正露營區,台中,臺中市北屯區北屯區連坑巷,04-22390685,無
2120,臺中市中山堂,台中,臺中市北區學士路98號,04-22303100,無
2121,中正公園,台中,臺中市北區學士路100號,04-22314031#325,無
2122,臺中公園,台中,臺中市北區雙十路一段65號,04-22224174,無
2123,潭雅神綠園道,台中,臺中市潭子區中山路三段1-2號,04-25152575,無
2124,精明一街,台中,臺中市西區精明一街,04-23286345,無
2125,台灣氣球博物館,台中,臺中市神岡區大豐路5段505號,04-25284525,無
2126,八二三紀念公園,台中,臺中市北屯區昌平東五路,無,無
2127,梧棲港觀光漁市,台中,臺中市清水區海濱里北堤路30號,04-26571586,無
2128,白冷圳紀念公園,台中,臺中市新社區中95線道,無,無
2129,老樹根魔法木工坊,台中,臺中市南區樹義路63號,04-22628621,無
2130,柳原教會,台中,臺中市中區興中街119號,04-22222749,無
2131,Top City臺中大遠百,台中,臺中市西屯區臺灣大道三段251號,04-37022168,無
2132,大坑休閒農場,臺南,臺南市龍崎區土崎里烏樹林33號,06-5941555,無
2133,仙湖休閒農場,臺南,臺南市東山區南勢里賀老寮6-2號,06-6862661,無
2134,台南鴨莊休閒農場,臺南,臺南市官田區渡頭里三塊厝178-1號,06-6901101,無
2135,吉園休閒農場,臺南,臺南市麻豆區南勢里總爺104-1號,06-5725715,無
2136,走馬瀨休閒農場,臺南,臺南市大內區二溪里其子瓦61號,06-6324151,無
2137,南元休閒農場,臺南,臺南市柳營區果毅里南湖25號,06-5993670,無
2138,關子嶺開心休閒農場,臺南,臺南市白河區關嶺里南寮19-16號,06-6801577,無
2139,驛棧香草園休閒農場,臺南,臺南市佳里區子良廟226-8號,06-7264625,無
2140,南鯤鯓代天府,臺南,臺南市北門區鯤江976號,06-7863711,主殿-06:00~21:00、大鯤園-08:00~17:00、凌霄寶殿-07:30~17:00(全年無休)
2141,東隆宮文化中心,臺南,臺南市北門區三光里三寮灣127-3號,06-7850355,08:30~11:30 12:30~16:30，全年開放
2142,馬沙溝濱海遊憩區,臺南,臺南市將軍區平沙里140號,06-7931580,"星期日 10:00–22:00
星期一 休 息
星期二 休 息
星期三 10:00–22:00
星期四 10:00–22:00
星期五 10:00–22:00
星期六 10:00–22:00"
2143,將軍漁港,臺南,臺南市將軍區平沙里156號,06-7930460,全年開放
2144,七股潟湖,臺南,臺南市七股區三股里,06-7861000,全天開放
2145,七股鹽山,臺南,臺南市七股區鹽埕里66號,06-7800511#49,"▴全年無休，政府公告之颱風假除外
▴夏季(3~10月) 09:00~18:00
▴冬季(11～2月) 08:30~17:30"
2146,紅樹林賞鳥區,臺南,臺南市七股區鹽埕里52號,06-2842600 ,週一~週日00:00~24:00
2147,黑面琵鷺保護區,臺南,臺南市七股區十份里海埔47號,06-7881180#204,全天開放
2148,黑面琵鷺生態展示館（原黑面琵鷺研究及保育管理中心）,臺南,臺南市七股區十份里海埔47號,06-7881180#204,週一休館、週二~週日9:00~16:30
2149,學甲慈濟宮,臺南,臺南市學甲區慈福里濟生路170號,06-7836110,6:00~21:30，全年開放
2150,頑皮世界野生動物園 ,臺南,臺南市學甲區頂州里75-25號,06-7810000,"▴09:00~17:00 (最後售票時間 : 16:00)
▴頑皮樂園 (遊樂機械)：09:30~17:00"
2151,海埔池王府,臺南,臺南市麻豆區海埔里80-1號,06-5701256,全年無休
2152,麻豆代天府,臺南,臺南市麻豆區南勢里關帝廟60號,06-5722133,週一~週日04:00~21:00
2153,總爺藝文中心,臺南,臺南市麻豆區南勢里總爺5號,06-5718088,"▴ 園區：週一至週日:09:00~17:00
▴ 展館：週三至週五09:00~12:00，13:00~17:00、週六~週日 0900~1700、除夕休館"
2154,蔴荳古港文化園區,臺南,臺南市麻豆區南勢里南勢87-30號,06-5718088,"倒風內海故事館：
▴週三至週五 09:00~12:00, 13:00~17:00
▴週六、週日 09:00~17:00
 ▴週一、二、除夕休館"
2155,佳里震興宮,臺南,臺南市佳里區禮化里佳里興325號,06-7260348,全年無休
2156,蕭壠文化園區,臺南,臺南市佳里區六安里六安130號,06-7228488,"▴週三至週日09:00~17:00(週一、週二、除夕休館)
▴景點資訊僅供參考，詳細參觀資訊請洽官方網站"
2157,西港慶安宮,臺南,臺南市西港區慶安路32號,06-7952034,全年開放
2158,佳里金唐殿,臺南,臺南市佳里區中山路289號,06-7223392,週一~週日00:00~24:00
2159,北頭洋平埔文化園區,臺南,臺南市佳里區番仔寮66之1號,06-7238661,週一~週日08:00~17:30
2160,林崑岡紀念館,臺南,臺南市將軍區忠興里196號2樓,06-7945639,全年無休
2161,台灣鹽博物館,臺南,臺南市七股區鹽埕里69號,06-7800698,9:00-18:00 (17:00後不售票，博物館開放參觀至17:30，販賣部開放至18:00)
2162,八角樓,臺南,臺南市鹽水區中山路4巷1號,06-6522202,08:00~17:00，全年開放
2163,月津港-聚波亭大眾廟,臺南,臺南市鹽水區中境里武廟路7號,06-6522205,05:00~20:00，全年開放
2164,鹽水武廟,臺南,臺南市鹽水區武廟路87號,06-6521264,05:00~21:00，全年開放
2165,鹽水橋南老街,臺南,臺南市鹽水區橋南街,06-6522375,全年開放
2166,天鵝湖公園(舊名埤寮埤),臺南,臺南市新營區埤寮里中正路,06-6322015,全年開放
2167,南瀛綠都心5號公園,臺南,臺南市新營區民治路36號,06-6378821,全年開放
2168,新營鐵道文化園區,臺南,臺南市新營區中興路42號,06-6324570,星期一至星期五，接受團體預約。星期六、日及國定假日為9:00、10:00、11:00、12:00、13:00、14:00、15:00、16:00，每1小時1班車由中興車站發車，共8班。
2169,新營太子宮,臺南,臺南市新營區太子宮太北里45-2號,06-6526596,06:00~21:00，全年開放
2170,鐵線橋通濟宮,臺南,臺南市新營區鐵線里鐵線橋107-1號,06-6581088,無
2171,菁寮天主堂  ,臺南,臺南市後壁區菁寮墨林里294-1號,06-6361881,"週六&國定假日:14:00~16:00、 週日:10:00-11:00、14:00~16:00
(以預約為主)"
2172,菁寮國小,臺南,臺南市後壁區墨林里282號,06-6621271,請電洽
2173,阮家古厝（金德興藥舖）,臺南,臺南市後壁區墨林里4鄰菁寮191號,06-6621261,(自宅)
2174,台灣蘭花生物科技園區,臺南,臺南市後壁區烏樹里烏樹林325號,06-6830164,08:30~17:30(配合蘭展期間開放)
2175,台糖烏樹林園區,臺南,臺南市後壁區烏樹里烏樹林184號,06-6852681,"平日: 週一至週五09:00~16:30,假日: 週六週日09:00~17:00"
2176,蓮花產業文化資訊館,臺南,臺南市白河區玉豐里22-10號,06-6852983,週二~週日08:00~17:00、週一公休(6~8月蓮花季節才開放營業，欲參觀請先電洽)
2177,蓮花公園,臺南,臺南市白河區玉豐里頂山腳7-22號,06-6855102,全天開放
2178,白荷陶坊,臺南,臺南市白河區崎內里38號,06-6850339,週二~週日09:00~12:00、13:30~17:00
2179,白河水庫,臺南,臺南市白河區仙草里1-18號,06-6852116,週一~週日08:00~17:00
2180,大仙寺,臺南,臺南市白河區仙草里岩前1號,06-6852143,無
2181,紅葉公園,臺南,臺南市白河區關嶺里28-3號,06-6823481,全年開放
2182,東山孚佑宮(仙公廟),臺南,臺南市東山區南勢里14號,06-6861502,週一~週日04:00~20:00，全年開放
2183,仙湖農場,臺南,臺南市東山區南勢里賀老寮6-2號,06-6863635,"▴一日遊
週一至週五 9:00~16:00
週六、週日 9:00~18:00
▴住宿櫃檯服務 9:00～21:00"
2184,乳牛的家,臺南,臺南市柳營區八翁里93-138號,06-6225199,週一至週日：08:00~17:00
2185,德元埤荷蘭村,臺南,臺南市柳營區神農里新厝100號,06-6231896,全天開放
2186,太康綠色隧道,臺南,臺南市柳營區義士路二段至義士路三段,06-6221245,全天開放
2187,尖山埤水庫(江南渡假村),臺南,臺南市柳營區旭山里60號,06-6233888,週一~週日08:00~17:00
2188,顏水龍紀念公園,臺南,臺南市下營區紅毛厝123號,06-6892104,全天開放
2189,下營區產業文化展示館,臺南,臺南市下營區新興里中山路一段301號,06-6898496,週二~週日08:30~16:00(週一休館)
2190,下營玄天上帝廟及文化館,臺南,臺南市下營區中山路一段1號,06-6892362,週一~週日06:00~21:00
2191,武承恩公園,臺南,臺南市下營區中山路一段北極殿玄天上帝廟前約100公尺,06-6892362,全天開放
2192,烏山頭水庫風景區,臺南,臺南市官田區烏山頭里嘉南68-2號,06-6982103,8:00~17:30
2193,南元休閒農場,臺南,臺南市柳營區果毅里南湖25號,06-6990726,全天開放
2194,赤山龍湖巖,臺南,臺南市六甲區珊瑚路198巷1號,06-6982205,04:30~19:30，全年開放
2195,林鳳營車站 ,臺南,臺南市六甲區林鳳營16號,06-6986086,全年開放
2196,蓮花世界,臺南,臺南市六甲區中社里林鳳營109號,06-6982820,週一~週日07:00~18:00
2197,九品蓮花生態教育園區,臺南,臺南市六甲區中社里林鳳營109-1號,06-6986968,週一~週日08:00~17:30
2198,西口小瑞士,臺南,臺南市東山區南勢里南勢庄66號,06-6861968,全天開放
2199,隆田酒廠北蟲草文化展示園區,臺南,臺南市官田區隆本里中華路一段335號,06-5794669,"▴ 週一至週五 09:00 - 12:00，13:00 - 16:30
▴ 產品展售中心例假日無休，可自由進出參觀"
2200,走馬瀨農場,臺南,臺南市大內區二溪里唭子瓦60號,06-5760121#3,週一~週五09:00~17:00、週六~週日08:00~17:00(全年無休)
2201,南瀛天文館,臺南,臺南市大內區曲溪里34-2號,06-5761076,週二~週日 9:00~17:00、週六 星象館9:00~20:00 、天文觀測館9:00~21:00、天文展示館9:00~21:00。週一休館
2202,玉井北極殿,臺南,臺南市玉井區中正路102號,06-5743788,週一~週日06:00~21:00
2203,余清芳抗日紀念碑,臺南,臺南市玉井區沙田25-66號附近,06-5741141,全年開放
2204,噍吧哖紀念公園,臺南,臺南市玉井區中正路27號,06-5741141,全天開放
2205,鹿陶洋江家古厝,臺南,臺南市楠西區鹿田里油車86號,06-5751081,"(整修中，預計年底完工)
週一~週日08:00~12:00、13:00~17:00"
2206,梅嶺風景區,臺南,臺南市楠西區梅嶺3-10號,06-6900399,無
2207,玉山寶光聖堂,臺南,臺南市南化區玉山里17-1號,06-5772229,週一~週日08:30~16:30
2208,台南科學園區,臺南,臺南市新市區南科三路22號,06-5051001,全年開放
2209,善化慶安宮,臺南,臺南市善化區中山路470號,06-5817547,週一~週日09:00~17:30
2210,善化啤酒觀光工廠,臺南,臺南市善化區成功路2號,06-5838511,週一~週日09:00~1７:00
2211,鄭成功墓址紀念碑,臺南,臺南市永康區鹽洲里國聖街,06-2010308,全天開放
2212,新化老街,臺南,臺南市新化區中正路336~441號,06-5905009,全天開放
2213,楊逵紀念館,臺南,臺南市新化區中正路488號,06-5908865,09:00~12:00、14:00~17:00， 週一、國定假日休館
2214,新化街役場1934街役場古蹟餐坊,臺南,臺南市新化區中正路500號,06-5905599,11:00~22:00 (週一公休，遇寒暑假期間無公休)
2215,虎頭埤風景區,臺南,臺南市新化區中興路42巷36號,06-5901325,週一至週日 06:30~22:00
2216,大坑休閒農場,臺南,臺南市新化區大坑里82號,06-5941555,08:00~22:00
2217,臺南左鎮化石園區,臺南,臺南市左鎮區榮和里61之1號,06-5732385,周三~周一09:00~17:00 (每周二休館)
2218,噶瑪噶居寺  ,臺南,臺南市左鎮區左鎮里91-2號,06-5732103,週一~週日08:00~16:00
2219,二寮日出,臺南,臺南市左鎮區岡林里31號,06-5732629,全天開放
2220,308高地,臺南,臺南市左鎮區草山里,06-5732629,全天開放
2221,保安車站,臺南,臺南市仁德區保安里文賢路一段529巷10號,06-2665988,全年開放
2222,奇美博物館,臺南,臺南市仁德區文華路二段66號,06-2660808,"▴周三休館
▴戶外園區 9:00－18:30（免費自由參觀）
▴奇美博物館 9:30－17:30（售票截止 16:30 / 最後入場 17:00）"
2223,臺南家具產業博物館,臺南,臺南市仁德區二仁路一段321號,06-2661193,"▴週二至週日10:00~17:00 
▴【週一休館】連續假日另公告於官網及粉絲專頁
▴【平日】開放自由參觀區；導覽參觀區僅接受預約導覽，請前一天進行預約（僅接受5人以上預約 / 含5人）
▴【假日】開放自由參觀區；導覽參觀區定時導覽。"
2224,仁壽宮,臺南,臺南市歸仁區文化街二段16號,06-2306568,週一~週日08:00~18:00
2225,潁川家廟,臺南,臺南市歸仁區大廟里大廟1街38巷46號,06-2304538,電洽
